"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A540","2020-04-09 15:00:00","401.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA60","2020-04-09 15:00:00","6.000","28.000","1.400","23.000","0.750","1015.300","","0.000","-99.000","-99.000","-99.000","26.800","","19.200",""
"C0H950","2020-04-09 15:00:00","192.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O960","2020-04-09 15:00:00","112.000","325.000","1.800","27.400","0.540","1000.700","","0.000","-99.000","-99.000","-99.000","28.100","","17.500",""
"C0E880","2020-04-09 15:00:00","507.000","49.000","3.900","21.600","0.570","958.200","","0.000","9.000","24.000","","21.600","","14.700",""
"C0AH10","2020-04-09 15:00:00","30.000","82.000","2.300","23.000","0.630","1014.100","","0.500","7.900","83.000","","23.300","","18.400",""
"C0R680","2020-04-09 15:00:00","13.000","61.000","4.200","25.100","0.780","1014.300","","0.000","9.600","69.000","","27.200","","20.300",""
"C0X210","2020-04-09 15:00:00","38.000","345.000","3.400","26.300","0.540","1008.800","","0.000","-99.000","-99.000","-99.000","26.800","","18.200",""
"C0D430","2020-04-09 15:00:00","87.000","64.000","0.600","25.500","0.480","1005.200","","0.000","-99.000","-99.000","-99.000","25.900","","16.600",""
"C0AD30","2020-04-09 15:00:00","20.000","104.000","3.000","23.500","0.550","1013.500","","1.000","-99.000","-99.000","-99.000","23.700","","18.000",""
"C0R240","2020-04-09 15:00:00","87.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AI30","2020-04-09 15:00:00","26.000","66.000","5.100","22.300","0.670","1015.700","","2.500","-99.000","-99.000","-99.000","22.400","","17.900",""
"C0U960","2020-04-09 15:00:00","1885.000","3.000","4.900","6.500","0.990","816.000","","0.500","-99.000","-99.000","-99.000","11.300","","6.200",""
"C0T9E0","2020-04-09 15:00:00","415.000","17.000","1.300","18.500","0.740","971.500","","0.000","-99.000","-99.000","-99.000","18.800","","16.700",""
"C0D550","2020-04-09 15:00:00","1956.000","0.000","0.000","10.500","0.900","812.500","","0.000","-99.000","-99.000","-99.000","13.200","","9.200",""
"C0C630","2020-04-09 15:00:00","209.000","34.000","2.600","21.500","0.560","993.300","","0.000","-99.000","-99.000","-99.000","21.500","","16.400",""
"C0A560","2020-04-09 15:00:00","405.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X190","2020-04-09 15:00:00","10.000","357.000","3.000","25.400","0.590","1013.600","","0.000","-99.000","-99.000","-99.000","26.700","","19.300",""
"C0S950","2020-04-09 15:00:00","415.000","53.000","1.600","18.300","0.910","969.000","","0.000","-99.000","-99.000","-99.000","20.600","","17.300",""
"C0A880","2020-04-09 15:00:00","6.000","352.000","0.800","21.800","0.760","1016.800","","0.500","-99.000","-99.000","-99.000","23.000","","15.900",""
"C0I530","2020-04-09 15:00:00","3014.000","232.000","6.400","4.500","0.970","701.600","","-99.000","12.500","212.000","","5.900","","2.400",""
"C0M670","2020-04-09 15:00:00","43.000","351.000","2.700","26.200","0.510","1009.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.000",""
"C0Z061","2020-04-09 15:00:00","174.000","17.000","0.900","18.900","0.990","1001.100","","0.000","-99.000","-99.000","-99.000","21.800","","18.200",""
"C0M730","2020-04-09 15:00:00","40.000","353.000","2.600","27.800","0.520","1009.500","","0.000","-99.000","-99.000","-99.000","29.300","","19.000",""
"C0U750","2020-04-09 15:00:00","398.000","69.000","3.200","17.500","0.860","972.100","","0.000","8.400","49.000","","17.800","","14.200",""
"C0A650","2020-04-09 15:00:00","287.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K400","2020-04-09 15:00:00","65.000","320.000","3.000","26.300","0.480","1007.900","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0I370","2020-04-09 15:00:00","671.000","272.000","1.400","23.500","0.560","940.200","","0.000","-99.000","-99.000","-99.000","23.900","","17.100",""
"C0S750","2020-04-09 15:00:00","2280.000","337.000","0.400","10.400","1.000","774.300","","0.000","-99.000","-99.000","-99.000","14.100","","8.700",""
"C0R650","2020-04-09 15:00:00","29.000","214.000","3.000","28.100","0.550","1012.500","","0.000","-99.000","-99.000","-99.000","28.400","","20.100",""
"C0E740","2020-04-09 15:00:00","27.000","51.000","1.400","25.600","0.420","1007.200","","0.000","-99.000","-99.000","-99.000","25.600","","17.400",""
"C0AI20","2020-04-09 15:00:00","25.000","44.000","6.900","20.500","0.720","1015.500","","0.000","-99.000","-99.000","-99.000","20.800","","17.100",""
"C0E550","2020-04-09 15:00:00","84.000","49.000","2.100","24.100","0.370","1007.300","","0.000","8.900","60.000","","24.100","","16.800",""
"C0X060","2020-04-09 15:00:00","19.000","352.000","4.200","27.000","0.500","1014.500","","0.000","-99.000","-99.000","-99.000","27.900","","18.000",""
"C0R510","2020-04-09 15:00:00","31.000","256.000","2.100","29.000","0.460","1010.200","","0.000","-99.000","-99.000","-99.000","29.300","","20.700",""
"C0AC60","2020-04-09 15:00:00","55.000","94.000","1.700","24.300","0.480","1011.400","","0.000","-99.000","-99.000","-99.000","24.300","","17.400",""
"C0UA70","2020-04-09 15:00:00","547.000","48.000","3.200","17.200","0.990","956.600","","0.000","-99.000","-99.000","-99.000","18.000","","12.800",""
"C0G740","2020-04-09 15:00:00","24.000","356.000","4.000","24.100","0.590","1012.700","","0.000","9.500","350.000","","24.100","","18.300",""
"C0F9N0","2020-04-09 15:00:00","75.000","339.000","1.400","28.400","0.390","1005.700","","0.000","-99.000","-99.000","-99.000","28.700","","20.100",""
"C0F9T0","2020-04-09 15:00:00","111.000","329.000","3.200","26.000","0.400","1001.500","","0.000","-99.000","-99.000","-99.000","26.000","","18.500",""
"C0S710","2020-04-09 15:00:00","382.000","10.000","2.700","17.600","1.000","974.400","","0.000","-99.000","-99.000","-99.000","20.400","","17.200",""
"C0M680","2020-04-09 15:00:00","37.000","344.000","2.900","26.000","0.550","1012.300","","0.000","-99.000","-99.000","-99.000","26.800","","17.900",""
"C0X220","2020-04-09 15:00:00","26.000","338.000","3.700","25.100","0.560","1012.100","","0.000","-99.000","-99.000","-99.000","25.100","","18.400",""
"C0R560","2020-04-09 15:00:00","22.000","215.000","2.400","28.200","0.540","1012.700","","0.000","-99.000","-99.000","-99.000","28.300","","20.100",""
"C0F9P0","2020-04-09 15:00:00","26.000","26.000","3.200","24.600","0.580","1012.900","","0.000","11.800","31.000","","24.600","","18.900",""
"C0O970","2020-04-09 15:00:00","71.000","313.000","2.500","28.500","0.540","1006.500","","0.000","-99.000","-99.000","-99.000","29.100","","17.600",""
"C0F0B0","2020-04-09 15:00:00","311.000","7.000","4.300","24.400","0.520","979.600","","0.000","-99.000","-99.000","-99.000","25.300","","17.300",""
"C0R700","2020-04-09 15:00:00","19.000","239.000","1.800","26.300","0.680","1013.500","","0.000","-99.000","-99.000","-99.000","26.600","","19.700",""
"C0R620","2020-04-09 15:00:00","34.000","36.000","3.100","25.800","0.770","1012.500","","0.000","-99.000","-99.000","-99.000","27.500","","21.500",""
"C0C660","2020-04-09 15:00:00","176.000","77.000","3.200","22.300","0.580","997.100","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0SA10","2020-04-09 15:00:00","411.000","332.000","0.400","19.100","0.960","970.000","","0.000","-99.000","-99.000","-99.000","22.700","","17.300",""
"C0M740","2020-04-09 15:00:00","15.000","338.000","5.000","25.200","0.570","1012.700","","0.000","-99.000","-99.000","-99.000","26.000","","17.700",""
"C0K460","2020-04-09 15:00:00","60.000","347.000","4.100","25.700","0.510","1007.000","","0.000","-99.000","-99.000","-99.000","25.700","","18.100",""
"C0X100","2020-04-09 15:00:00","10.000","322.000","4.300","26.000","0.470","1012.000","","0.000","-99.000","-99.000","-99.000","27.000","","19.400",""
"C0K560","2020-04-09 15:00:00","117.000","334.000","1.800","27.500","0.470","1002.000","","0.000","-99.000","-99.000","-99.000","27.800","","17.000",""
"C0R150","2020-04-09 15:00:00","105.000","181.000","1.400","27.700","0.530","1001.300","","0.000","-99.000","-99.000","-99.000","30.600","","19.700",""
"C0S690","2020-04-09 15:00:00","522.000","21.000","1.200","18.500","0.950","957.400","","0.000","-99.000","-99.000","-99.000","25.000","","17.600",""
"C0U870","2020-04-09 15:00:00","474.000","105.000","1.000","19.300","0.720","965.000","","0.000","-99.000","-99.000","-99.000","19.800","","15.600",""
"C0A520","2020-04-09 15:00:00","48.000","67.000","3.200","23.200","0.550","1012.500","","0.000","-99.000","-99.000","-99.000","23.200","","17.700",""
"C0X130","2020-04-09 15:00:00","27.000","349.000","3.200","26.900","0.550","1011.200","","0.000","-99.000","-99.000","-99.000","27.800","","18.900",""
"C0V400","2020-04-09 15:00:00","56.000","296.000","4.900","27.600","0.580","1007.200","","0.000","-99.000","-99.000","-99.000","28.200","","18.900",""
"C0UA40","2020-04-09 15:00:00","1121.000","62.000","2.500","11.500","0.990","893.200","","0.500","-99.000","-99.000","-99.000","13.000","","10.900",""
"C0G720","2020-04-09 15:00:00","50.000","334.000","3.700","25.900","0.550","1008.600","","0.000","-99.000","-99.000","-99.000","25.900","","17.800",""
"C0G890","2020-04-09 15:00:00","24.000","2.000","6.400","24.600","0.540","1012.300","","0.000","-99.000","-99.000","-99.000","24.900","","19.100",""
"C0I540","2020-04-09 15:00:00","3344.000","-99.000","-99.000","3.000","1.000","683.400","","-99.000","-99.000","-99.000","-99.000","3.500","","1.100",""
"C0K390","2020-04-09 15:00:00","31.000","360.000","4.200","25.300","0.560","1011.500","","0.000","-99.000","-99.000","-99.000","25.700","","17.800",""
"C0T9A0","2020-04-09 15:00:00","498.000","0.000","0.100","16.900","0.950","961.500","","0.000","-99.000","-99.000","-99.000","19.500","","16.000",""
"C0AH40","2020-04-09 15:00:00","426.000","66.000","2.300","19.400","0.810","967.100","","2.000","-99.000","-99.000","-99.000","20.100","","15.400",""
"C0X280","2020-04-09 15:00:00","22.000","3.000","5.200","24.300","0.620","1013.000","","0.000","-99.000","-99.000","-99.000","25.000","","18.800",""
"C0V620","2020-04-09 15:00:00","18.000","300.000","3.400","25.600","0.660","1012.700","","0.000","-99.000","-99.000","-99.000","26.600","","19.100",""
"C0H960","2020-04-09 15:00:00","120.000","137.000","1.000","27.800","0.400","999.500","","0.000","-99.000","-99.000","-99.000","27.800","","18.500",""
"C0M530","2020-04-09 15:00:00","1385.000","204.000","0.800","16.000","0.950","870.000","","0.000","-99.000","-99.000","-99.000","18.900","","13.100",""
"C0R170","2020-04-09 15:00:00","26.000","240.000","0.700","29.100","0.500","1011.600","","0.000","-99.000","-99.000","-99.000","29.900","","19.800",""
"C0I420","2020-04-09 15:00:00","305.000","228.000","2.000","26.600","0.500","979.600","","0.000","-99.000","-99.000","-99.000","27.400","","18.500",""
"C0A640","2020-04-09 15:00:00","241.000","33.000","0.300","20.200","0.710","992.700","","0.500","-99.000","-99.000","-99.000","20.700","","15.300",""
"C0A930","2020-04-09 15:00:00","216.000","89.000","0.900","19.700","0.800","992.000","","2.500","-99.000","-99.000","-99.000","21.000","","15.300",""
"C0F9M0","2020-04-09 15:00:00","230.000","356.000","2.000","25.600","0.390","988.200","","0.000","-99.000","-99.000","-99.000","25.700","","17.300",""
"C0AC40","2020-04-09 15:00:00","1079.000","66.000","2.100","13.500","0.990","896.300","","4.000","-99.000","-99.000","-99.000","14.700","","9.200",""
"C0AI00","2020-04-09 15:00:00","188.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9M0","2020-04-09 15:00:00","92.000","6.000","1.700","20.900","0.750","1008.900","","0.000","-99.000","-99.000","-99.000","21.700","","19.800",""
"C0S960","2020-04-09 15:00:00","32.000","12.000","2.000","23.200","0.730","1012.800","","0.000","-99.000","-99.000","-99.000","25.600","","20.600",""
"C0K430","2020-04-09 15:00:00","30.000","335.000","1.700","24.600","0.580","1012.600","","0.000","9.000","334.000","","25.300","","17.500",""
"C0Z170","2020-04-09 15:00:00","199.000","320.000","1.900","19.800","0.810","996.900","","0.000","-99.000","-99.000","-99.000","22.300","","18.500",""
"C0Z100","2020-04-09 15:00:00","36.000","267.000","0.900","22.100","0.680","1015.200","","0.000","-99.000","-99.000","-99.000","22.200","","18.400",""
"C0U710","2020-04-09 15:00:00","1942.000","93.000","0.900","6.500","0.990","810.000","","0.500","-99.000","-99.000","-99.000","10.100","","6.500",""
"C0SA30","2020-04-09 15:00:00","92.000","7.000","4.500","21.100","0.650","1007.200","","0.000","-99.000","-99.000","-99.000","22.800","","19.800",""
"C0V500","2020-04-09 15:00:00","6.000","302.000","0.700","26.300","0.680","1012.700","","0.000","-99.000","-99.000","-99.000","27.100","","20.800",""
"CM0160","2020-04-09 15:00:00","159.000","360.000","2.400","26.600","0.450","997.800","","0.000","-99.000","-99.000","-99.000","29.800","","17.700",""
"C0V350","2020-04-09 15:00:00","36.000","255.000","3.000","29.800","0.520","1011.200","","0.000","-99.000","-99.000","-99.000","30.600","","18.700",""
"C0W120","2020-04-09 15:00:00","58.000","-99.000","-99.000","20.600","0.800","1009.800","","0.000","-99.000","-99.000","-99.000","20.600","","18.600",""
"C0R470","2020-04-09 15:00:00","103.000","253.000","1.400","29.300","0.450","1002.900","","0.000","-99.000","-99.000","-99.000","29.600","","19.500",""
"C0M770","2020-04-09 15:00:00","164.000","318.000","2.500","25.800","0.550","995.600","","0.000","-99.000","-99.000","-99.000","26.000","","17.500",""
"C0S930","2020-04-09 15:00:00","248.000","121.000","1.000","19.600","0.930","989.100","","0.000","-99.000","-99.000","-99.000","22.000","","17.500",""
"C0F9Y0","2020-04-09 15:00:00","3313.000","250.000","2.700","8.100","0.520","686.000","","0.000","10.000","252.000","","10.300","","1.600",""
"C0E790","2020-04-09 15:00:00","344.000","4.000","2.600","24.900","0.550","975.300","","0.000","-99.000","-99.000","-99.000","25.600","","17.100",""
"C0O810","2020-04-09 15:00:00","161.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R520","2020-04-09 15:00:00","18.000","229.000","3.100","27.700","0.580","1013.000","","0.000","-99.000","-99.000","-99.000","28.000","","20.500",""
"C0R260","2020-04-09 15:00:00","76.000","240.000","0.600","28.700","0.580","1006.100","","0.000","-99.000","-99.000","-99.000","30.000","","19.800",""
"C0U950","2020-04-09 15:00:00","1012.000","358.000","2.200","15.200","0.900","906.300","","0.500","-99.000","-99.000","-99.000","15.200","","10.200",""
"C0O860","2020-04-09 15:00:00","38.000","347.000","2.500","27.300","0.570","1009.700","","0.000","-99.000","-99.000","-99.000","28.200","","18.400",""
"C0R320","2020-04-09 15:00:00","7.000","220.000","2.500","26.300","0.690","1014.600","","0.000","-99.000","-99.000","-99.000","28.900","","19.300",""
"C0S980","2020-04-09 15:00:00","901.000","7.000","0.900","16.500","1.000","916.000","","1.000","-99.000","-99.000","-99.000","19.000","","15.500",""
"C0X110","2020-04-09 15:00:00","20.000","1.000","3.800","25.900","0.550","1012.900","","0.000","9.400","326.000","","27.100","","19.700",""
"C0V310","2020-04-09 15:00:00","46.000","199.000","1.400","30.000","0.330","1008.000","","0.000","-99.000","-99.000","-99.000","30.000","","19.500",""
"C0G620","2020-04-09 15:00:00","110.000","344.000","2.000","29.500","0.360","1001.800","","0.000","-99.000","-99.000","-99.000","29.500","","17.200",""
"C0AD50","2020-04-09 15:00:00","84.000","92.000","4.100","22.500","0.630","1008.400","","0.000","-99.000","-99.000","-99.000","22.500","","17.300",""
"C0A9A0","2020-04-09 15:00:00","24.000","76.000","2.600","22.400","0.660","1015.400","","1.500","-99.000","-99.000","-99.000","22.800","","17.100",""
"C0O830","2020-04-09 15:00:00","127.000","298.000","2.600","29.200","0.470","1000.200","","0.000","-99.000","-99.000","-99.000","30.100","","17.900",""
"C0S760","2020-04-09 15:00:00","1621.000","157.000","1.500","12.500","1.000","840.700","","0.000","-99.000","-99.000","-99.000","13.800","","10.900",""
"C0X160","2020-04-09 15:00:00","26.000","321.000","3.800","27.100","0.540","1011.400","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0C490","2020-04-09 15:00:00","157.000","98.000","1.700","24.000","0.520","999.100","","0.000","-99.000","-99.000","-99.000","24.000","","17.300",""
"C0F970","2020-04-09 15:00:00","145.000","329.000","3.200","26.800","0.380","997.100","","0.000","-99.000","-99.000","-99.000","26.800","","18.600",""
"C0R440","2020-04-09 15:00:00","1679.000","234.000","1.600","13.800","1.000","836.100","","0.000","-99.000","-99.000","-99.000","15.900","","11.900",""
"C0M690","2020-04-09 15:00:00","33.000","357.000","4.000","25.800","0.570","1010.300","","0.000","-99.000","-99.000","-99.000","26.300","","17.800",""
"C0V690","2020-04-09 15:00:00","30.000","300.000","4.000","25.700","0.690","1012.000","","0.000","-99.000","-99.000","-99.000","26.500","","20.500",""
